id,trainNumber,ocpRef,name,trackRef,track,ref,name.1,dir,arrival,departure,minimalTime,ocpType,ref.1,code,stopPostRef,Unnamed: 16,Unnamed: 17,Train 1 Number,Train 2 Number,Train 1 Station,Train 2 Station,Conflict Track,Train 1 Time,Train 2 Time,Train 1 Row,Train 2 Row,Conflict Direction,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
tp_9_9701_D10_2025_1657,9807,nON_MaV,Manse Valley,,,stON_KgnSub_0_ON_MaV_2,T1,down,,18:45:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1657,9807,nON_GldSt,Guildwood Station,st_ON_GldSt_1,T1,stON_KgnSub_0_ON_GldSt_2,T1,down,18:46:30,18:47:30,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1657,9807,nON_EglSt,Eglinton Station,st_ON_EglSt_1,T1,stON_KgnSub_0_ON_EglSt_2,T2,down,18:52:06,18:53:06,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1657,9807,nON_Mid,Midland,,,stON_KgnSub_0_ON_Mid_2,T2,down,,18:54:06,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1657,9807,nON_ScegStor,Sceglinton Layover,st_ON_ScegStor_3,T2,stON_KgnSub_0_ON_ScegStor_2,T2,down,,18:55:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1657,9807,nON_ScbSt,Scarborough Station,st_ON_ScbSt_2,T1,stON_KgnSub_0_ON_ScbSt_2,T2,down,18:56:54,18:57:54,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1657,9807,nON_ScbJct,Scarborough Jct,,,stON_KgnSub_0_ON_ScbJct_2,T2,down,,18:58:54,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1657,9807,nON_DftSt,Danforth Station,st_ON_DftSt_2,T2,stON_KgnSub_0_ON_DftSt_3,T1,down,19:02:30,19:03:30,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1657,9807,nON_EhbSt,East Harbour Station,st_ON_EhbSt_1,T1,stON_KgnSub_0_ON_EhbSt_3,T1,down,,19:08:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1657,9807,nON_ChyItl,Cherry St,,,stON_BalSub_0_ON_ChyItl_0,E3,down,,19:09:36,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1657,9807,nON_UniSt0,Union Station E0,st_ON_UniSt0_4,E3,stON_BalSub_0_ON_UniSt0_0,E3,down,,19:12:54,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1657,9807,nON_UniSt,Union Station,st_ON_UniSt_4,4,,,,19:15:30,,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1659,9809,nON_OshSt,Oshawa Station,st_ON_OshSt_3,T3,stON_GoSub_0_ON_OshSt_1,T2,down,,18:28:48,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1659,9809,nON_Ths,Thickson,,,stON_GoSub_0_ON_Ths_2,T1,down,,18:31:00,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1659,9809,nON_WhtYd,Whitby RMF,st_ON_WhtYd_3,T1,stON_GoSub_0_ON_WhtYd_2,T1,down,,18:32:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1659,9809,nON_Vct,Victoria,,,stON_GoSub_0_ON_Vct_1,T1,down,,18:32:54,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1659,9809,nON_WhtSt,Whitby Station,st_ON_WhtSt_1,T1,stON_GoSub_0_ON_WhtSt_1,T1,down,18:34:00,18:35:00,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1659,9809,nON_WhtHSYd,Henry Layover,st_ON_WhtHSYd_1,T1,stON_GoSub_0_ON_WhtHSYd_1,T1,down,,18:36:24,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1659,9809,nON_AjxSt,Ajax Station,st_ON_AjxSt_1,T1,stON_GoSub_0_ON_AjxSt_1,T1,down,18:41:54,18:42:54,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1659,9809,nON_PckSt,Pickering Station,st_ON_PckSt_1,T1,stON_GoSub_0_ON_PckSt_1,T1,down,18:47:00,18:48:00,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1659,9809,nON_DrhJct,Durham Jct/Pickering Jct,,,stON_KgnSub_0_ON_DrhJct_1,T2,down,,18:50:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1659,9809,nON_DrhWJct,Durham Junction West,,,stON_KgnSub_0_ON_DrhWJct_1,T1,down,,18:51:36,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1659,9809,nON_RghSt,Rouge Hill Station,st_ON_RghSt_2,T2,stON_KgnSub_0_ON_RghSt_1,T2,down,18:54:12,18:55:12,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1659,9809,nON_CroSwt,Crompton Switch,st_ON_CroSwt_1,T1,stON_KgnSub_0_ON_CroSwt_2,T1,down,,18:59:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1659,9809,nON_MaV,Manse Valley,,,stON_KgnSub_0_ON_MaV_2,T1,down,,19:00:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1659,9809,nON_GldSt,Guildwood Station,st_ON_GldSt_1,T1,stON_KgnSub_0_ON_GldSt_2,T1,down,19:01:30,19:02:30,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1659,9809,nON_EglSt,Eglinton Station,st_ON_EglSt_1,T1,stON_KgnSub_0_ON_EglSt_2,T2,down,19:07:06,19:08:06,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1659,9809,nON_Mid,Midland,,,stON_KgnSub_0_ON_Mid_2,T2,down,,19:09:06,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1659,9809,nON_ScegStor,Sceglinton Layover,st_ON_ScegStor_3,T2,stON_KgnSub_0_ON_ScegStor_2,T2,down,,19:10:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1659,9809,nON_ScbSt,Scarborough Station,st_ON_ScbSt_2,T1,stON_KgnSub_0_ON_ScbSt_2,T2,down,19:11:54,19:12:54,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1659,9809,nON_ScbJct,Scarborough Jct,,,stON_KgnSub_0_ON_ScbJct_2,T2,down,,19:13:54,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1659,9809,nON_DftSt,Danforth Station,st_ON_DftSt_2,T2,stON_KgnSub_0_ON_DftSt_3,T1,down,19:17:30,19:18:30,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1659,9809,nON_EhbSt,East Harbour Station,st_ON_EhbSt_1,T1,stON_KgnSub_0_ON_EhbSt_3,T1,down,,19:23:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1659,9809,nON_ChyItl,Cherry St,,,stON_BalSub_0_ON_ChyItl_0,E3,down,,19:24:36,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1659,9809,nON_UniSt0,Union Station E0,st_ON_UniSt0_4,E3,stON_BalSub_0_ON_UniSt0_0,E3,down,,19:27:54,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1659,9809,nON_UniSt,Union Station,st_ON_UniSt_4,4,,,,19:30:30,,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1661,9811,nON_OshSt,Oshawa Station,st_ON_OshSt_2,T2,stON_GoSub_0_ON_OshSt_1,T2,down,,18:43:48,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1661,9811,nON_Ths,Thickson,,,stON_GoSub_0_ON_Ths_2,T1,down,,18:46:00,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1661,9811,nON_WhtYd,Whitby RMF,st_ON_WhtYd_3,T1,stON_GoSub_0_ON_WhtYd_2,T1,down,,18:47:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1661,9811,nON_Vct,Victoria,,,stON_GoSub_0_ON_Vct_1,T1,down,,18:47:54,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1661,9811,nON_WhtSt,Whitby Station,st_ON_WhtSt_1,T1,stON_GoSub_0_ON_WhtSt_1,T1,down,18:49:00,18:50:00,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1661,9811,nON_WhtHSYd,Henry Layover,st_ON_WhtHSYd_1,T1,stON_GoSub_0_ON_WhtHSYd_1,T1,down,,18:51:24,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1661,9811,nON_AjxSt,Ajax Station,st_ON_AjxSt_1,T1,stON_GoSub_0_ON_AjxSt_1,T1,down,18:56:54,18:57:54,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1661,9811,nON_PckSt,Pickering Station,st_ON_PckSt_1,T1,stON_GoSub_0_ON_PckSt_1,T1,down,19:02:00,19:03:00,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1661,9811,nON_DrhJct,Durham Jct/Pickering Jct,,,stON_KgnSub_0_ON_DrhJct_1,T2,down,,19:05:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1661,9811,nON_DrhWJct,Durham Junction West,,,stON_KgnSub_0_ON_DrhWJct_1,T1,down,,19:06:36,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1661,9811,nON_RghSt,Rouge Hill Station,st_ON_RghSt_2,T2,stON_KgnSub_0_ON_RghSt_1,T2,down,19:09:12,19:10:12,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1661,9811,nON_CroSwt,Crompton Switch,st_ON_CroSwt_1,T1,stON_KgnSub_0_ON_CroSwt_2,T1,down,,19:14:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1661,9811,nON_MaV,Manse Valley,,,stON_KgnSub_0_ON_MaV_2,T1,down,,19:15:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1661,9811,nON_GldSt,Guildwood Station,st_ON_GldSt_1,T1,stON_KgnSub_0_ON_GldSt_2,T1,down,19:16:30,19:17:30,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1661,9811,nON_EglSt,Eglinton Station,st_ON_EglSt_1,T1,stON_KgnSub_0_ON_EglSt_2,T2,down,19:22:06,19:23:06,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1661,9811,nON_Mid,Midland,,,stON_KgnSub_0_ON_Mid_2,T2,down,,19:24:06,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1661,9811,nON_ScegStor,Sceglinton Layover,st_ON_ScegStor_3,T2,stON_KgnSub_0_ON_ScegStor_2,T2,down,,19:25:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1661,9811,nON_ScbSt,Scarborough Station,st_ON_ScbSt_2,T1,stON_KgnSub_0_ON_ScbSt_2,T2,down,19:26:54,19:27:54,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1661,9811,nON_ScbJct,Scarborough Jct,,,stON_KgnSub_0_ON_ScbJct_2,T2,down,,19:28:54,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1661,9811,nON_DftSt,Danforth Station,st_ON_DftSt_2,T2,stON_KgnSub_0_ON_DftSt_3,T1,down,19:32:30,19:33:30,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1661,9811,nON_EhbSt,East Harbour Station,st_ON_EhbSt_1,T1,stON_KgnSub_0_ON_EhbSt_3,T1,down,,19:38:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1661,9811,nON_ChyItl,Cherry St,,,stON_BalSub_0_ON_ChyItl_0,E3,down,,19:39:36,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1661,9811,nON_UniSt0,Union Station E0,st_ON_UniSt0_4,E3,stON_BalSub_0_ON_UniSt0_0,E3,down,,19:42:54,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1661,9811,nON_UniSt,Union Station,st_ON_UniSt_4,4,,,,19:45:30,,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1663,9813,nON_OshSt,Oshawa Station,st_ON_OshSt_3,T3,stON_GoSub_0_ON_OshSt_1,T2,down,,18:58:48,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1663,9813,nON_Ths,Thickson,,,stON_GoSub_0_ON_Ths_2,T1,down,,19:01:00,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1663,9813,nON_WhtYd,Whitby RMF,st_ON_WhtYd_3,T1,stON_GoSub_0_ON_WhtYd_2,T1,down,,19:02:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1663,9813,nON_Vct,Victoria,,,stON_GoSub_0_ON_Vct_1,T1,down,,19:02:54,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1663,9813,nON_WhtSt,Whitby Station,st_ON_WhtSt_1,T1,stON_GoSub_0_ON_WhtSt_1,T1,down,19:04:00,19:05:00,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1663,9813,nON_WhtHSYd,Henry Layover,st_ON_WhtHSYd_1,T1,stON_GoSub_0_ON_WhtHSYd_1,T1,down,,19:06:24,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1663,9813,nON_AjxSt,Ajax Station,st_ON_AjxSt_1,T1,stON_GoSub_0_ON_AjxSt_1,T1,down,19:11:54,19:12:54,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1663,9813,nON_PckSt,Pickering Station,st_ON_PckSt_1,T1,stON_GoSub_0_ON_PckSt_1,T1,down,19:17:00,19:18:00,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1663,9813,nON_DrhJct,Durham Jct/Pickering Jct,,,stON_KgnSub_0_ON_DrhJct_1,T2,down,,19:20:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1663,9813,nON_DrhWJct,Durham Junction West,,,stON_KgnSub_0_ON_DrhWJct_1,T1,down,,19:21:36,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1663,9813,nON_RghSt,Rouge Hill Station,st_ON_RghSt_2,T2,stON_KgnSub_0_ON_RghSt_1,T2,down,19:24:12,19:25:12,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1663,9813,nON_CroSwt,Crompton Switch,st_ON_CroSwt_1,T1,stON_KgnSub_0_ON_CroSwt_2,T1,down,,19:29:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1663,9813,nON_MaV,Manse Valley,,,stON_KgnSub_0_ON_MaV_2,T1,down,,19:30:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1663,9813,nON_GldSt,Guildwood Station,st_ON_GldSt_1,T1,stON_KgnSub_0_ON_GldSt_2,T1,down,19:31:30,19:32:30,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1663,9813,nON_EglSt,Eglinton Station,st_ON_EglSt_1,T1,stON_KgnSub_0_ON_EglSt_2,T2,down,19:37:06,19:38:06,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1663,9813,nON_Mid,Midland,,,stON_KgnSub_0_ON_Mid_2,T2,down,,19:39:06,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1663,9813,nON_ScegStor,Sceglinton Layover,st_ON_ScegStor_3,T2,stON_KgnSub_0_ON_ScegStor_2,T2,down,,19:40:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1663,9813,nON_ScbSt,Scarborough Station,st_ON_ScbSt_2,T1,stON_KgnSub_0_ON_ScbSt_2,T2,down,19:41:54,19:42:54,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1663,9813,nON_ScbJct,Scarborough Jct,,,stON_KgnSub_0_ON_ScbJct_2,T2,down,,19:43:54,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1663,9813,nON_DftSt,Danforth Station,st_ON_DftSt_2,T2,stON_KgnSub_0_ON_DftSt_3,T1,down,19:47:30,19:48:30,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1663,9813,nON_EhbSt,East Harbour Station,st_ON_EhbSt_1,T1,stON_KgnSub_0_ON_EhbSt_3,T1,down,,19:53:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1663,9813,nON_ChyItl,Cherry St,,,stON_BalSub_0_ON_ChyItl_0,E3,down,,19:54:36,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1663,9813,nON_UniSt0,Union Station E0,st_ON_UniSt0_4,E3,stON_BalSub_0_ON_UniSt0_0,E3,down,,19:57:54,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1663,9813,nON_UniSt,Union Station,st_ON_UniSt_4,4,,,,20:00:30,,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1665,9815,nON_OshSt,Oshawa Station,st_ON_OshSt_2,T2,stON_GoSub_0_ON_OshSt_1,T2,down,,19:13:48,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1665,9815,nON_Ths,Thickson,,,stON_GoSub_0_ON_Ths_2,T1,down,,19:16:00,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1665,9815,nON_WhtYd,Whitby RMF,st_ON_WhtYd_3,T1,stON_GoSub_0_ON_WhtYd_2,T1,down,,19:17:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1665,9815,nON_Vct,Victoria,,,stON_GoSub_0_ON_Vct_1,T1,down,,19:17:54,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1665,9815,nON_WhtSt,Whitby Station,st_ON_WhtSt_1,T1,stON_GoSub_0_ON_WhtSt_1,T1,down,19:19:00,19:20:00,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1665,9815,nON_WhtHSYd,Henry Layover,st_ON_WhtHSYd_1,T1,stON_GoSub_0_ON_WhtHSYd_1,T1,down,,19:21:24,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1665,9815,nON_AjxSt,Ajax Station,st_ON_AjxSt_1,T1,stON_GoSub_0_ON_AjxSt_1,T1,down,19:26:54,19:27:54,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1665,9815,nON_PckSt,Pickering Station,st_ON_PckSt_1,T1,stON_GoSub_0_ON_PckSt_1,T1,down,19:32:00,19:33:00,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1665,9815,nON_DrhJct,Durham Jct/Pickering Jct,,,stON_KgnSub_0_ON_DrhJct_1,T2,down,,19:35:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1665,9815,nON_DrhWJct,Durham Junction West,,,stON_KgnSub_0_ON_DrhWJct_1,T1,down,,19:36:36,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1665,9815,nON_RghSt,Rouge Hill Station,st_ON_RghSt_2,T2,stON_KgnSub_0_ON_RghSt_1,T2,down,19:39:12,19:40:12,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1665,9815,nON_CroSwt,Crompton Switch,st_ON_CroSwt_1,T1,stON_KgnSub_0_ON_CroSwt_2,T1,down,,19:44:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1665,9815,nON_MaV,Manse Valley,,,stON_KgnSub_0_ON_MaV_2,T1,down,,19:45:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1665,9815,nON_GldSt,Guildwood Station,st_ON_GldSt_1,T1,stON_KgnSub_0_ON_GldSt_2,T1,down,19:46:30,19:47:30,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1665,9815,nON_EglSt,Eglinton Station,st_ON_EglSt_1,T1,stON_KgnSub_0_ON_EglSt_2,T2,down,19:52:06,19:53:06,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1665,9815,nON_Mid,Midland,,,stON_KgnSub_0_ON_Mid_2,T2,down,,19:54:06,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1665,9815,nON_ScegStor,Sceglinton Layover,st_ON_ScegStor_3,T2,stON_KgnSub_0_ON_ScegStor_2,T2,down,,19:55:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1665,9815,nON_ScbSt,Scarborough Station,st_ON_ScbSt_2,T1,stON_KgnSub_0_ON_ScbSt_2,T2,down,19:56:54,19:57:54,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1665,9815,nON_ScbJct,Scarborough Jct,,,stON_KgnSub_0_ON_ScbJct_2,T2,down,,19:58:54,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1665,9815,nON_DftSt,Danforth Station,st_ON_DftSt_2,T2,stON_KgnSub_0_ON_DftSt_3,T1,down,20:02:30,20:03:30,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1665,9815,nON_EhbSt,East Harbour Station,st_ON_EhbSt_1,T1,stON_KgnSub_0_ON_EhbSt_3,T1,down,,20:08:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1665,9815,nON_ChyItl,Cherry St,,,stON_BalSub_0_ON_ChyItl_0,E3,down,,20:09:36,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1665,9815,nON_UniSt0,Union Station E0,st_ON_UniSt0_4,E3,stON_BalSub_0_ON_UniSt0_0,E3,down,,20:12:54,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1665,9815,nON_UniSt,Union Station,st_ON_UniSt_4,4,,,,20:15:30,,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1667,9817,nON_OshSt,Oshawa Station,st_ON_OshSt_3,T3,stON_GoSub_0_ON_OshSt_1,T2,down,,19:28:48,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1667,9817,nON_Ths,Thickson,,,stON_GoSub_0_ON_Ths_2,T1,down,,19:31:00,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1667,9817,nON_WhtYd,Whitby RMF,st_ON_WhtYd_3,T1,stON_GoSub_0_ON_WhtYd_2,T1,down,,19:32:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1667,9817,nON_Vct,Victoria,,,stON_GoSub_0_ON_Vct_1,T1,down,,19:32:54,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1667,9817,nON_WhtSt,Whitby Station,st_ON_WhtSt_1,T1,stON_GoSub_0_ON_WhtSt_1,T1,down,19:34:00,19:35:00,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1667,9817,nON_WhtHSYd,Henry Layover,st_ON_WhtHSYd_1,T1,stON_GoSub_0_ON_WhtHSYd_1,T1,down,,19:36:24,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1667,9817,nON_AjxSt,Ajax Station,st_ON_AjxSt_1,T1,stON_GoSub_0_ON_AjxSt_1,T1,down,19:41:54,19:42:54,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1667,9817,nON_PckSt,Pickering Station,st_ON_PckSt_1,T1,stON_GoSub_0_ON_PckSt_1,T1,down,19:47:00,19:48:00,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1667,9817,nON_DrhJct,Durham Jct/Pickering Jct,,,stON_KgnSub_0_ON_DrhJct_1,T2,down,,19:50:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1667,9817,nON_DrhWJct,Durham Junction West,,,stON_KgnSub_0_ON_DrhWJct_1,T1,down,,19:51:36,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1667,9817,nON_RghSt,Rouge Hill Station,st_ON_RghSt_2,T2,stON_KgnSub_0_ON_RghSt_1,T2,down,19:54:12,19:55:12,PT1M,stop,ou_2_4,1D10,,,,,,,,,,,,,,,,,
tp_9_9701_D10_2025_1667,9817,nON_CroSwt,Crompton Switch,st_ON_CroSwt_1,T1,stON_KgnSub_0_ON_CroSwt_2,T1,down,,19:59:12,,pass,ou_2_4,1D10,,,,,,,,,,,,,,,,,
